Time,Demand
0,311.50561255114377
1,78.71006274790749
2,159.17804191718562
3,291.2669051143463
4,379.2223860851677
5,333.8312481729063
6,180.5215291754296
7,161.62951730691668
8,138.62441833019685
9,31.628097694564957
10,222.26083289165686
11,398.40363078308343
12,75.69731864948744
13,371.4588044467829
14,111.85712357377561
15,391.02925000159104
16,279.4420657761757
17,41.40681419174567
18,237.28257748636668
19,431.3083784356884
20,91.1377967861358
21,318.1793771951168
22,155.32288536641647
23,357.3991229492258
24,392.2160736536574
25,434.0984434894553
26,206.57087710851124
27,89.91299651865671
28,153.5376969709059
29,111.54697595630654
30,107.33383422637513
31,197.2534224875381
32,306.81279403496535
33,223.1572984308696
34,370.58333379622235
35,324.2422091284513
36,363.44339711666794
37,123.07652679935887
38,72.87185580482728
39,183.248549888491
40,169.17200305373638
41,173.47522606579562
42,254.7067113423615
43,277.4653125680147
44,94.7560923455072
45,250.06506237275374
46,111.6427441698857
47,400.7340020407142
48,323.7971123984446
49,338.6395933665791
50,138.70428115200593
51,217.89030720471555
52,343.14401135002123
53,338.9693226429434
54,127.27741977170064
55,106.65303101257336
56,428.29674575910366
57,455.4059198822535
58,138.353159412585
59,339.4575741997346
60,361.18749268799525
61,469.0954285510874
62,222.4060055985269
63,228.45834373062138
64,438.5653211593005
65,342.02045628347014
66,246.59003332389454
67,161.9663012302911
68,437.839145378521
69,466.193726058488
70,135.10147214206285
71,441.2424913719669
72,364.91875133986287
73,393.1911970140841
74,259.7531771674534
75,369.56227152070056
76,347.9363287252712
77,245.27445500211303
78,318.40181646086313
79,341.74292045701924
80,308.6456407389423
81,481.92775639511046
82,387.13193157320785
83,495.06030481976256
84,246.2267709811568
85,414.4877311926228
86,391.29490348578713
87,307.223439323324
88,426.6863732209887
89,315.0503454650757
90,391.05035279679396
91,316.5335690434607
92,462.82138823369957
93,268.1424633948391
94,417.7606827795792
95,237.05254801469894
96,124.49871433734589
97,214.55912394807015
98,155.06089512175032
99,341.24329484969996
100,234.36431683237694
