Time,Demand
0,131.54417424444335
1,139.1338549555638
2,312.01094000439866
3,115.49722166521926
4,286.0321489251402
5,171.33757249193516
6,137.91005476230092
7,280.0081294410357
8,120.23105343849778
9,280.6476196660709
10,245.95088403350547
11,263.60974746261985
12,155.69280028182794
13,158.79326821054525
14,285.79770112457066
15,358.6816018418858
16,322.39292201581515
17,190.83253812037128
18,267.5627667170599
19,285.60619105892806
20,264.98036061020395
21,143.40312736597846
22,255.0473169615432
23,212.4063700183376
24,327.5361134249538
25,246.28735301603754
26,268.4027882100115
27,301.41308647591256
28,240.012937706583
29,146.58263148600423
30,258.9965709513719
31,164.36214965448613
32,214.4144836606879
33,312.4498320543865
34,307.17295091157877
35,296.457061753861
36,248.64569505766087
37,252.56154874220618
38,276.41359203489105
39,315.30536657714555
40,239.44053513202383
41,105.8507187720864
42,230.75773558043005
43,178.80075870576837
44,314.84810223547896
45,228.1372300832674
46,406.0534089262718
47,206.69811016732262
48,307.43236276089493
49,407.4140096511137
50,268.34257218515023
51,179.08618646558648
52,260.4884182093673
53,367.3303278814326
54,307.8316871892181
55,216.3633666490996
56,200.58494563501645
57,187.2522442392052
58,199.19968994733654
59,202.58043383839606
60,311.0060275683113
61,337.2084320959143
62,286.4399223919865
63,305.8437508953926
64,224.63501423274522
65,345.81972374814575
66,324.21806290405016
67,321.11857567573844
68,379.2746418849859
69,265.22509881386713
70,287.5184218927352
71,340.3342416925787
72,216.6950944601537
73,227.284567283717
74,279.5309131002506
75,259.82471220633647
76,409.6569704608784
77,283.00838515883066
78,349.49433865129436
79,312.97181265693143
80,226.90255489741367
81,263.5688391423682
82,285.3792961958603
83,264.80789022760905
84,287.0943445154485
85,311.39413148333915
86,224.10661396784513
87,335.2500203148884
88,224.34251388193024
89,256.60743056547904
90,300.6994022849517
91,277.51373565930714
92,300.6193325195059
93,319.5951563522663
94,298.58926758280955
95,403.84636927214126
96,318.7463947885301
97,412.0664383379162
98,382.88176644377745
99,165.12177259926892
100,410.3925076016642
101,303.46506493034536
102,154.68474716417623
103,348.5744223367168
104,309.94600710275
105,325.8941677870074
106,290.47296110140604
107,328.48393896507423
108,360.1360363142872
109,342.3432546581223
110,263.94746794101826
111,257.63993339211834
112,332.5753085833711
113,287.24970524000923
114,261.2853473078742
115,302.26606361298315
116,323.91925952577725
117,434.5943368550415
118,266.3177559818704
119,105.0375010510839
120,354.9812432438999
121,339.6760196197801
122,291.5507836469524
123,260.4020808130257
124,314.634171802382
125,274.94989826284046
126,254.94834367170543
127,215.76454789944796
128,268.7645221834423
129,283.9934719763085
130,190.3189361223673
131,310.1122949606471
132,170.09102940176774
133,355.68485354901264
134,319.45001469286507
135,167.10707100897906
136,292.2441223018892
