Time,Demand
0,114.18455511756389
1,235.48655324432406
2,308.44867038169286
3,296.56946795527546
4,228.2290572284639
5,241.6421045998279
6,150.69054128806394
7,234.74217008588593
8,219.38543847002006
9,103.68521406007125
10,276.78176269710275
11,78.42504515356993
12,327.9791862764372
13,421.32644376185567
14,257.1812403758215
15,293.42024639079904
16,329.13889944600163
17,246.00471187280442
18,125.08198978056818
19,293.56592882900577
20,394.76699236414805
21,176.38491962780998
22,372.5196439866496
23,118.98891159338541
24,92.54537727352124
25,121.47568379907719
26,246.70117990575187
27,305.87957719667946
28,301.46155933319415
29,53.59035677863511
30,127.9969799999486
31,243.33962389531285
32,253.3430023992506
33,138.33183928042314
34,230.86662456846003
35,97.74187928272534
36,314.6951167725391
37,240.6447107432019
38,109.04962323558323
39,369.3191537849423
40,196.73068598147023
41,225.92379585221582
42,69.69937085956607
43,385.97570640285255
44,335.9320681912267
45,275.15157073267216
46,98.10509530221015
47,429.7493131791589
48,97.73467579976347
49,92.25422287224251
50,355.81066582714493
51,285.83994430911474
52,402.2603550678178
53,451.4427371975684
54,438.2677072087064
55,191.08256869037672
56,353.1677906214871
57,235.46203607787066
58,95.65641626477333
59,403.85665332031357
60,390.619472078648
61,348.78427297158817
62,298.04360936867494
63,255.2102035347336
64,413.06748784409393
65,282.4322055957118
66,323.1085656638975
67,460.136597903816
68,213.960631574235
69,259.21995495627436
70,136.96777512092146
71,370.9458879527778
72,473.4778279718034
73,336.76250046893006
74,396.7580015623242
75,302.9861663212491
76,284.28984503990654
77,156.29799995282912
78,302.031581359105
79,160.82899681293407
80,114.2619360409384
81,301.14260260405126
82,125.80036507080962
83,378.23167318641674
84,441.18439584363597
85,292.0344978849389
86,140.22990482879092
87,316.39144362708026
88,263.5552003707485
89,419.43392569777336
90,211.12476311437723
91,276.99148728288446
92,260.65177851931406
93,429.10878602417847
94,360.97602226130493
95,116.23296880867886
96,118.56848509285282
97,409.9439193676297
98,467.2929761947051
99,350.9132806471498
100,265.2264321497343
101,320.9793530455937
102,182.95558862033334
103,344.3393765187558
104,417.9198149835417
105,322.217814050565
106,480.7144748241016
107,105.66733181965373
108,301.57257265546923
109,186.4566454611341
110,363.2135925319178
111,155.45764098115387
112,387.35406402708713
113,328.2433533246067
114,309.05442257073054
115,489.69851109427145
116,220.6474868983065
117,283.1759642730308
118,160.90988359326602
119,345.27667847879997
120,109.75078366188177
121,135.68719088302237
122,241.04538678829786
123,88.37389602668492
124,141.83208539260664
125,432.40067423050783
126,95.02259242057642
127,146.1232503915133
128,294.7172841327972
129,308.75544611133864
130,218.3497058873945
131,341.08021679490827
132,159.62390247753768
133,198.34046185114525
134,295.72372773027075
135,364.89383860904417
136,205.01664745298538
137,118.08586738491545
138,182.73658812555888
139,338.73090731852074
140,94.53995737030792
141,271.2924762269145
142,164.5139710375579
143,132.79265808116713
144,80.55088140037336
145,427.13084907204217
146,194.2610843693454
147,111.68012702033172
148,326.73839455019817
149,66.05532240752234
150,97.99577222414842
151,378.1185910199988
152,73.53018342250598
153,115.22153912900367
154,174.49259093111417
155,391.66518682806213
156,210.82057517416368
157,118.25004460622947
158,111.9804668137548
159,370.19072044548636
160,146.542026751645
161,213.44781683458973
162,194.95490005273015
163,106.05109818032841
164,86.18972967905066
165,300.72810639062004
166,370.68789816226507
167,74.99859768353477
168,378.096985957309
169,394.54218254606917
