Time,Demand
0,421.3017920153902
1,36.064779551772205
2,31.597290418936012
3,190.80322079963707
4,309.79073569024365
5,305.81351514742755
6,259.25654424340456
7,356.8433448222281
8,237.57060766723797
9,60.68620952624224
10,201.50764380375048
11,185.48663300390712
12,268.98495101455035
13,388.502577616335
14,382.17814544829906
15,350.6265059805784
16,234.30125762344989
17,287.78142118995765
18,399.41511307736255
19,197.62448408292758
20,386.39624940020747
21,323.19775566553403
22,238.60342786746722
23,110.58279591134965
24,259.28536258014424
25,210.99278007320862
26,84.8408407725513
27,53.652258835420355
28,386.3965077186584
29,149.44965683924255
30,159.74766213609684
31,228.40014827414487
32,386.47820256546896
33,197.49568415635906
34,281.43986330911014
35,445.5123825560903
36,278.7208678012844
37,370.21220367998086
38,272.63973916119346
39,376.5013111060244
40,444.7199277068986
41,113.73676783861691
42,388.0048395954778
43,105.4750757362653
44,490.20684265222496
45,358.16770917697676
46,295.2605514772084
47,244.99099118183966
48,147.94271364872696
49,152.26374003958858
50,190.48451645662587
51,301.1510721580878
52,271.90589954262316
53,93.78383848166214
54,121.8411678715456
55,150.48316180822238
56,330.9385753140622
57,282.58086825204504
58,482.2906120774274
59,277.4202221154615
60,486.1287486539883
61,148.6691920569565
62,186.78617557097272
63,524.705324286921
64,393.0913465175957
65,272.6325242622625
66,521.9690860544627
67,389.7467614449964
68,240.39189433305123
69,104.23892451189928
70,450.29482839774363
71,266.481380318814
72,499.2330450786697
73,249.4850848514719
74,245.04936109496842
75,176.92457924842395
76,375.24083856256215
77,110.76880933574856
78,258.8113601961828
79,166.268780454359
80,442.45983247996617
81,158.6117994370393
82,155.77711356295703
83,241.27037206298417
84,229.1409617564535
85,520.4341946832776
86,415.2997003706213
87,399.97475139393055
88,388.5448530904713
89,134.32112410097088
90,390.9798017945712
91,129.5664475814773
92,222.57258827676083
93,529.4187076807377
94,396.7815750938531
95,374.2305981233092
96,142.47840536481868
97,437.4373926765543
98,485.165015881134
99,508.2548220467089
100,139.60857973424547
101,260.87531142930584
