Time,Demand
0,200.0
1,201.74524064372832
2,203.4899496702501
3,205.23359562429437
4,206.97564737441252
5,208.7155742747658
6,210.45284632676535
7,212.18693434051474
8,213.91731009600653
9,215.64344650402307
10,217.36481776669302
11,219.0808995376545
12,220.79116908177593
13,222.49510543438652
14,224.19218955996678
15,225.88190451025207
16,227.56373558169992
17,229.23717047227368
18,230.90169943749476
19,232.55681544571567
20,234.20201433256688
21,235.83679495453003
22,237.4606593415912
23,239.07311284892737
24,240.67366430758003
25,242.26182617406994
26,243.83711467890774
27,245.39904997395467
28,246.94715627858906
29,248.4809620246337
30,250.0
31,251.50380749100543
32,252.99192642332048
33,254.4639035015027
34,255.9192903470747
35,257.35764363510464
36,258.7785252292473
37,260.18150231520485
38,261.5661475325658
39,262.9320391049837
40,264.27876096865396
41,265.60590289905076
42,266.9130606358858
43,268.1998360062498
44,269.4658370458997
45,270.71067811865476
46,271.9339800338651
47,273.1353701619171
48,274.31448254773943
49,275.4709580222772
50,276.6044443118978
51,277.7145961456971
52,278.8010753606722
53,279.8635510047293
54,280.90169943749476
55,281.9152044288992
56,282.90375725550416
57,283.8670567945424
58,284.8048096156426
59,285.7167300702112
60,286.60254037844385
61,287.46197071393954
62,288.2947592858927
63,289.1006524188368
64,289.87940462991673
65,290.630778703665
66,291.3545457642601
67,292.05048534524406
68,292.71838545667873
69,293.3580426497202
70,293.9692620785909
71,294.5518575599317
72,295.10565162951536
73,295.63047559630354
74,296.1261695938319
75,296.5925826289068
76,297.02957262759963
77,297.43700647852353
78,297.81476007338057
79,298.1627183447664
80,298.4807753012208
81,298.7688340595138
82,299.02680687415705
83,299.25461516413225
84,299.4521895368273
85,299.6194698091746
86,299.7564050259824
87,299.8629534754574
88,299.93908270190957
89,299.98476951563913
90,300.0
91,299.98476951563913
92,299.93908270190957
93,299.8629534754574
94,299.7564050259824
95,299.6194698091746
96,299.45218953682735
97,299.25461516413225
98,299.02680687415705
99,298.7688340595138
100,298.4807753012208
101,298.1627183447664
102,297.81476007338057
103,297.43700647852353
104,297.02957262759963
105,296.5925826289068
106,296.1261695938319
107,295.63047559630354
108,295.10565162951536
109,294.5518575599317
110,293.9692620785909
111,293.3580426497202
112,292.71838545667873
113,292.05048534524406
114,291.35454576426014
115,290.630778703665
116,289.8794046299167
117,289.1006524188368
118,288.2947592858927
119,287.4619707139396
120,286.6025403784439
121,285.71673007021127
122,284.8048096156426
123,283.8670567945424
124,282.90375725550416
125,281.9152044288992
126,280.90169943749476
127,279.8635510047293
128,278.8010753606722
129,277.7145961456971
130,276.6044443118978
131,275.47095802227716
132,274.31448254773943
133,273.1353701619171
134,271.93398003386517
135,270.71067811865476
136,269.4658370458997
137,268.1998360062498
138,266.9130606358858
139,265.60590289905076
140,264.27876096865396
141,262.9320391049838
142,261.5661475325659
143,260.1815023152048
144,258.77852522924735
145,257.35764363510464
146,255.9192903470747
147,254.4639035015027
148,252.99192642332048
149,251.50380749100543
150,250.0
151,248.48096202463373
152,246.94715627858912
153,245.39904997395467
154,243.83711467890774
155,242.26182617406994
156,240.67366430758003
157,239.0731128489274
158,237.46065934159122
159,235.83679495453003
160,234.20201433256688
161,232.5568154457157
162,230.90169943749476
163,229.2371704722737
164,227.56373558169997
165,225.8819045102521
166,224.19218955996678
167,222.4951054343865
168,220.79116908177593
169,219.0808995376545
170,217.36481776669302
171,215.64344650402307
172,213.91731009600656
173,212.18693434051477
174,210.45284632676538
175,208.71557427476586
176,206.97564737441257
177,205.23359562429437
178,203.48994967025007
179,201.74524064372832
180,200.00000000000003
181,198.25475935627168
182,196.5100503297499
183,194.76640437570563
184,193.0243526255875
185,191.2844257252342
186,189.54715367323467
187,187.81306565948523
188,186.08268990399347
189,184.35655349597693
190,182.63518223330695
191,180.9191004623455
192,179.2088309182241
193,177.50489456561348
194,175.80781044003325
195,174.118095489748
196,172.43626441830008
197,170.76282952772635
198,169.09830056250524
199,167.44318455428433
200,165.79798566743312
201,164.16320504546997
202,162.5393406584088
203,160.92688715107263
204,159.32633569242
205,157.73817382593006
206,156.1628853210923
207,154.60095002604538
208,153.0528437214109
209,151.5190379753663
210,150.0
211,148.49619250899457
212,147.00807357667952
213,145.5360964984973
214,144.08070965292532
215,142.64235636489542
216,141.2214747707527
217,139.8184976847952
218,138.4338524674342
219,137.06796089501626
220,135.72123903134607
221,134.39409710094927
222,133.0869393641142
223,131.80016399375017
224,130.53416295410028
225,129.28932188134524
226,128.06601996613492
227,126.86462983808299
