Time,Demand
0,162.69853623619144
1,223.29526748167316
2,180.72407598356583
3,207.25907615532722
4,204.59209902692126
5,210.07491152877915
6,171.94719733965132
7,212.73895791896007
8,229.85453939806683
9,219.93811897894912
10,220.35119748082252
11,221.25079055029767
12,247.36864837892068
13,232.35831138788654
14,215.37539670573335
15,223.45369673008364
16,237.04890941319437
17,201.34240659044536
18,222.44934741647936
19,205.32228963212717
20,225.15457825631785
21,226.91313508470387
22,258.9873054841737
23,236.73952976329542
24,249.43184751516807
25,234.2869261879019
26,248.96368993261802
27,246.2670487033221
28,269.0754663756919
29,295.842702851131
30,256.61703334728554
31,237.64692072926766
32,252.02446136740915
33,263.77727687472384
34,241.46974131632774
35,262.92352126966017
36,232.41437857692847
37,263.1354937034863
38,273.9441952249317
39,259.5484422118577
40,292.78892160974
41,287.24340220778157
42,246.1167489628176
43,282.67722325077835
44,264.95675901859914
45,263.00895149802324
46,250.5553241905722
47,274.38061138656224
48,267.9480469234678
49,283.99174743885544
50,309.82844065916424
51,282.91695192025384
52,249.91811861353386
53,270.9236046002383
54,340.56577310348115
55,304.3646675945623
56,304.84908877363534
57,269.4688804989314
58,286.20742195557045
59,293.04590061095814
60,300.2288743335556
61,325.4716179296275
62,308.7142644140507
63,301.8604093560922
64,291.30412684424334
65,298.1534186438872
66,250.05745011312152
67,272.6077211927967
68,312.894221453866
69,285.2011243563019
70,268.45032503064607
71,293.70930859074406
72,298.12545426647097
73,279.10531993194365
74,307.627952990204
75,303.3702358333588
76,262.04079628819017
77,303.6674595397732
78,316.0725508216169
79,307.869559843951
80,276.8145893784094
81,294.87300691239426
82,254.14213214947023
83,297.728182940811
84,308.2459286474846
85,303.25898157669644
86,306.50214824908886
87,311.6862969018716
88,302.0194018391835
89,302.34586647641817
90,286.6291184510608
91,330.9015265221002
92,270.43899808016306
93,299.0822977465626
94,293.9382048150885
95,311.2075349614465
96,319.9370263558244
97,300.1952778753822
98,332.9652246743301
99,336.31232088184447
100,300.41154991453
101,327.08578685772187
102,304.00302200067875
103,262.97302054088146
104,291.3868725121968
105,278.1987334323142
106,284.4893724172217
107,302.4283794160542
108,310.7464467223113
109,271.9057746200307
110,281.96487560729236
111,309.1763703589503
112,266.96579215313017
113,319.09568346827325
114,310.0119324106722
115,280.67903875876345
116,268.21870960099324
117,271.5675878262847
118,294.1597846095332
119,288.9563922855648
120,285.2636845524861
121,308.29363449374523
122,299.8385275276136
123,259.28281344256584
124,259.13258348551085
125,263.01596426953597
126,260.2719845401256
127,292.12288818174846
128,286.1420762767899
129,268.249044080817
130,328.314048413366
131,290.2637799179033
132,290.85183263005086
133,291.92062799566645
134,231.84513297581083
135,257.6626785986599
136,294.16540060784524
137,254.16278740538093
138,281.2438016371262
139,255.6923255539953
140,277.294197403987
141,310.03293511961334
142,230.64152368817543
143,233.87592480294387
144,269.4945591020488
145,255.78649510267994
146,236.0891551009148
147,270.7853046290185
148,257.33513994396935
149,241.15320182439785
150,247.1435202806858
151,267.9102996511146
152,293.47395380586227
153,239.62607575484174
154,252.9892389550569
155,219.9121531443039
156,247.59243775642489
157,262.68627840513625
158,205.6872833851566
159,238.03005983502098
160,235.07300917514158
161,272.1823228281032
162,229.3037990619254
163,235.658962023985
164,240.4836571628611
165,237.42984276024123
166,197.27494456196226
167,221.8423209868575
168,201.836947230698
169,186.93009309964143
170,189.37652572158288
171,245.6421705957457
172,207.2064205333259
173,238.62115370433833
174,197.43033404632047
175,215.94543732962177
176,207.6231386624143
177,207.8860620232416
178,200.42923331047194
179,195.37464986878513
180,242.53620924458113
181,197.41416613131685
182,186.80840637402366
183,207.21276451022032
184,194.95002981849015
185,219.421120855934
186,195.8579458956169
187,169.6897300766945
188,184.6029724626645
189,168.9244304976725
190,179.89389302138017
191,181.46415927760668
192,230.78342103020688
193,146.8927618668275
194,204.5126399140342
195,165.19016408526585
196,172.71460760677914
197,184.33256027830248
198,172.24086896372236
199,201.34011160039793
200,171.26498403089082
201,158.74849107634773
202,154.5666606515396
203,178.73368970289562
204,148.58168735007104
205,178.88185159698264
206,206.98590426009633
207,155.19789011095637
208,128.36959018030961
209,140.31329410712837
210,149.5699086054831
211,137.4840110113871
212,156.6028693256735
213,146.29852875805224
214,175.5259020834041
215,155.80634478360238
216,156.730140406002
217,131.98202810829727
218,132.54487692737928
219,146.99608081444728
220,135.3458182437404
221,133.75920439222926
222,107.53125609070881
223,146.34130332493842
224,140.02094099513366
225,105.42210672478294
226,126.18507177219492
227,137.2555508210326
228,137.37358602594875
229,102.6282965033578
230,154.6922866231091
231,115.02882990747075
232,109.92895634755533
233,130.96518322390563
234,122.7456143162316
235,108.56984803499208
236,144.6245452795659
237,109.24938484207004
238,116.45411953069774
239,122.17868310364682
240,88.67428033067756
241,72.15679874665949
242,102.81231881353678
243,158.64567502647878
244,129.9493182851314
245,91.12139032409765
246,57.67330659943388
247,137.03348726835895
248,117.5817665249011
249,154.3244350436311
250,96.34281843560538
251,118.96014866373355
252,118.48353567549125
253,104.35122648022322
254,83.35109980321623
255,113.60140423214933
256,100.88886843227057
257,121.89180733527455
258,124.48276548455046
259,168.63241519792138
260,108.97456383264095
261,90.01766641921992
262,95.3226612969165
263,124.47078796281727
264,99.24887885397692
265,92.50800132263791
266,105.97493649807448
267,54.082399038132316
268,109.17000224410616
269,93.4215028899737
270,100.10560548728046
271,80.79616330153607
272,110.39769373165976
273,69.4697334166354
274,70.09286824180495
275,65.15945129001108
276,132.56146877526177
277,92.96557993215103
278,130.44182807049182
279,126.6289771271128
280,71.2173379586285
281,84.94377875100616
282,83.31158888118907
283,102.47663434628107
284,116.23581748007085
285,96.95847934459094
286,82.32811292116455
287,103.39297341999195
288,96.19557131555882
289,95.42345735159199
290,88.37859597490859
291,114.69108549494675
292,111.7783658298659
293,135.89924936255628
294,140.28809333196372
295,104.14054308193442
296,149.92162651106932
297,96.75116362141821
298,124.53273259109771
299,87.00633440178625
300,141.79280437983806
301,129.49382578351717
302,147.12171911154675
303,82.05633670776317
304,170.0737463725232
305,98.28318536000774
306,117.26470210312934
307,96.48302553515384
308,129.67836554546656
309,127.1703874005797
310,102.57502306257074
311,127.8501565684111
312,129.55212208036582
313,100.74360128173612
314,101.76187827445625
315,90.52980388229587
316,114.62936039988169
317,138.70426847776156
318,161.50177979383676
319,159.43258829542344
320,111.2390993736086
321,151.12030174427255
322,115.30973387043764
323,155.17176013636376
324,156.22240898505746
325,168.36158923598353
326,84.50054475358404
327,122.40090346687813
328,173.56774451426307
329,158.00881503845466
330,154.88639762158292
331,139.29774264860524
332,171.1496949727977
333,144.43483708243787
334,167.56075563080833
335,161.2944876814965
336,159.8867497928176
337,121.43253927107077
338,195.90296833186352
339,141.5433348714938
340,184.0324576327661
341,151.91077612727312
342,158.68618075773853
343,152.2514479811142
344,176.93203514090493
345,151.35775381839665
346,205.9922576368954
347,164.88640693157703
348,182.8399647580548
349,171.20368384088016
350,149.72351093981484
351,177.686489530976
352,190.65487396431104
353,165.0608708774043
354,172.65840210731727
355,216.1549796069339
356,174.83564290980723
357,220.94395158254986
358,211.9410938521673
359,239.75643317910172
